Event ID,Event Name,Event Tags,Society ID,Society Name,Event Date
1069,High on Life Bingo Night,"£5 or less, Alcohol-Free, Family-Friendly",153,High on Life,19/10/2023 19:00
1070,HistSoc Pub Quiz @ Walkabout,,156,History,03/11/2023 19:00
1071,HistSoc Leeds Museum Trip November 18th,,156,History,18/11/2023 13:00
1072,Folk & Morris GIAG ceilidh,"Free, Give it a Go, Live Music & Performance",128,Folk and Thackray Sage Morris,18/10/2023 20:00
1073,Movie Night,"Free, Cinema & Theatre",472,Photography,18/10/2023 19:00
1074,Garba Workshop,Cultural Calendar,377,Vibes: Bollywood Dance,18/10/2023 20:00
1075,VIBES OPEN CLASS !!,"Alcohol-Free, Sports & Active, Other",377,Vibes: Bollywood Dance,25/10/2023 19:30
1076,VIBES OPEN CLASS !!,,377,Vibes: Bollywood Dance,01/11/2023 19:30
1077,VIBES OPEN CLASS !!,,377,Vibes: Bollywood Dance,08/11/2023 19:30
1078,VIBES OPEN CLASS !!,,377,Vibes: Bollywood Dance,15/11/2023 19:30
1079,VIBES OPEN CLASS !!,,377,Vibes: Bollywood Dance,22/11/2023 19:30
1080,Halloween Movie Night,"Free, £5 or less, Alcohol-Free, Club Nights & Gigs, Cinema & Theatre, Cinema and Theatre",439,Leeds Rock and Alternative Society,27/10/2023 18:00
1081,Leeds ACS x BlackFemmeSoc: The Big Black Quiz,Cultural Calendar,7,African Caribbean,30/10/2023 18:00
1082,Leeds ACS x LuuStreetDance: Afro & Dancehall Workshop,"Sports & Active, Arts & Creative, Alcohol-Free",7,African Caribbean,23/10/2023 18:20
1083,HistSoc Otley Run,"Food & Drink, Trips & Days Out",156,History,28/10/2023 14:00
1084,COSMIC CABERET,"Club Nights & Gigs, Arts & Creative, Cinema & Theatre",249,Musical Theatre Society,24/10/2023 19:00
1085,GIAG: GUIDE TO START RIDING MOTORBIKESIN THE UK,"Give it a Go, Free, Alcohol-Free",546,Motorbike Society,19/10/2023 19:30
1086,Open House Info Session,"Free, Academic, Virtual & Online, Global Community",510,Lawyers Without Borders Leeds Student Division,25/10/2023 19:30
1087,BACKSTAGE EXPO- Intro Training,"£5 or less, Cinema & Theatre",29,Backstage,23/10/2023 17:00
1088,Give it A Go,"Free, Give it a Go, Cultural Calendar, Alcohol-Free, £5 or less",522,Telugu Students Society,16/10/2023 20:00
1089,Give It A Go! Netball,"Free, Sports & Active, Give it a Go",254,Netball,21/10/2023 15:30
1090,Delete,"Food & Drink, Campaigns & Volunteering, Global Community, Cultural Calendar, Anti Racism Campaign",50,Black Feminist Society,15/10/2023 18:00
1091,The Big Black Pub Quiz,"Food & Drink, Campaigns & Volunteering, Global Community, Cultural Calendar, Anti Racism Campaign",50,Black Feminist Society,30/10/2023 18:00
1092,"LUU Musical Theatre Society Presents: Return to the Forbidden Planet (Show #1, Thursday @7:30pm)","Cinema & Theatre, Live Music & Performance",249,Musical Theatre Society,16/11/2023 19:30
1093,"LUU Musical Theatre Society Presents: Return to the Forbidden Planet (Show #2, Friday @7:30pm)","Live Music & Performance, Cinema & Theatre",249,Musical Theatre Society,17/11/2023 19:30
1094,"LUU Musical Theatre Society Presents: Return to the Forbidden Planet (Show #3, Saturday 2:00pm)","Live Music & Performance, Cinema & Theatre",249,Musical Theatre Society,18/11/2023 14:00
1095,"LUU Musical Theatre Society Presents: Return to the Forbidden Planet (Show #4, Saturday 7:30pm)","Cinema & Theatre, Live Music & Performance",249,Musical Theatre Society,18/11/2023 19:30
1096,Tyne Tour 2023 (3rd-5th November),"Trips & Days Out, Sports & Active, Health, Wellbeing & Support",65,Canoe Club,03/11/2023 16:00
1097,Wellbeing Pilates,"Free, Health, Wellbeing & Support, Alcohol-Free, Sports & Active",455,University of Leeds Events,07/11/2023 13:30
1098,FemSoc x IranianSoc,"Free, Academic",123,Feminist,19/10/2023 19:30
1099,BSL Café,"Free, Alcohol-Free, Academic, Food & Drink",536,British Sign Language,20/10/2023 17:30
1100,New Briggate Pub Crawl & Boogaloo Wednesday @ Belgrave,"Free, Food & Drink",293,Real Ale,25/10/2023 19:00
1101,CoppaFeel! Charity Ultimate Frisbee,"£5 or less, Sports & Active, Campaigns & Volunteering, Health, Wellbeing & Support",372,Ultimate Frisbee,25/10/2023 13:00
1102,Leeds RAG GIAG- Movie Night,"Give it a Go, Cinema & Theatre, Free, Alcohol-Free, Family-Friendly, Global Community",205,Leeds RAG,17/10/2023 18:00
1103,Give It A Go,"Free, Health, Wellbeing & Support, Sports & Active, Give it a Go",332,Sport for Non-Sporters,07/11/2023 17:00
1104,SOMSOC GIAG,Give it a Go,528,SomSoc,18/10/2023 18:30
1105,Foraging workshop,"Health, Wellbeing & Support, Food & Drink, Climate-Friendly",143,Green Action,20/10/2023 12:30
1106,committee only,£5 or less,289,Psychology,07/11/2023 19:00
1107,Happy Living talk with Unipol,"Free, Health, Wellbeing & Support, Alcohol-Free, £5 or less",489,Wellbeing,23/11/2023 15:00
1108,Documentary night!,Academic,492,Sustainability Society for the Faculty of Environment,27/11/2023 19:00
1109,Leeds Student HOPEWALK in aid of PAPYRUS,"Free, Health, Wellbeing & Support, Family-Friendly, Sports & Active, Trips & Days Out, Campaigns & Volunteering",336,SSAFE (Suicide Support and Awareness for Everyone),24/10/2023 16:00
1110,British Airways Talk,"Free, Alcohol-Free, Academic",28,Aviation,09/11/2023 18:00
1111,SlavSoc x TurkicSoc Bowling Night!,"Trips & Days Out, Club Nights & Gigs",305,Russian and Slavonic,19/10/2023 19:00
1112,Caledonian Society GIAG,"Free, Give it a Go",542,Caledonian Society,22/10/2023 19:00
1113,1989 TV Listening Party,£5 or less,487,Leeds Swift Soc,27/10/2023 18:00
1114,BCSoc Bowling,Other,58,British Chinese,24/10/2023 18:00
1115,Laidlaw GIAG,Give it a Go,453,Laidlaw Society,24/10/2023 20:00
1116,Vase Painting (24/10/23),Arts & Creative,79,Classics,24/10/2023 17:30
1117,Vase Painting (30/10/23),Arts & Creative,79,Classics,30/10/2023 20:00
1118,Walk and Drinks!,"Free, Trips & Days Out, Climate-Friendly",87,Conservation Volunteers,22/10/2023 16:00
1119,Halloween Social,Club Nights & Gigs,197,Law,30/10/2023 21:00
1120,Explore National Trust Brimham Rocks and Pateley Bridge - GOGA Walking Trip - Saturday 25th November,"Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,25/11/2023 09:00
1121,English Society Open Mic Night at Hyde Park Book Club 08/11,"Arts & Creative, Live Music & Performance, Student Voice",114,English,08/11/2023 19:00
1122,Explore Coniston in the Lake District - GOGA Walking Trip - Sunday 26th November,"Health, Wellbeing & Support, Sports & Active, Trips & Days Out",455,University of Leeds Events,26/11/2023 08:00
1123,Life Drawing- UBT Collaboration,"£5 or less, Arts & Creative",22,Art,24/10/2023 18:30
1124,CompSoc Otley Run,Food & Drink,86,CompSoc,27/10/2023 18:00
1125,SEX ED: back 2 basics,"Other, Free, £5 or less, Health, Wellbeing & Support, Alcohol-Free, Academic, Campaigns & Volunteering",489,Wellbeing,09/11/2023 14:30
1126,test event,,22,Art,19/10/2023 19:11
1127,Classes 23rd to 27th Oct,Sports & Active,376,Vertical Fitness,20/10/2023 14:00
1128,LASER TAG - 20th of Oct 7pm,"Sports & Active, Trips & Days Out, Club Nights & Gigs, Family-Friendly",295,Rifle,20/10/2023 18:40
1129,BACKSTAGE EXPO- Lighting 101,"Arts & Creative, Cinema & Theatre, £5 or less",29,Backstage,23/10/2023 17:30
1130,BACKSTAGE EXPO- Theatre Green Book,"Free, Cinema & Theatre",29,Backstage,23/10/2023 18:30
1131,BACKSTAGE EXPO- Sound 101 & LAMMPS Choir,"£5 or less, Cinema & Theatre",29,Backstage,23/10/2023 19:30
1132,BACKSTAGE EXPO-Old Bar,"Free, Food & Drink",29,Backstage,23/10/2023 21:00
1133,BACKSTAGE EXPO- Set Training,"£5 or less, Cinema & Theatre",29,Backstage,24/10/2023 17:00
1134,BACKSTAGE EXPO- Sound Designer,"£5 or less, Cinema & Theatre",29,Backstage,24/10/2023 18:00
1135,BACKSTAGE EXPO- PM Training,"£5 or less, Cinema & Theatre",29,Backstage,25/10/2023 17:00
1136,BACKSTAGE EXPO- Stage 101,"Cinema & Theatre, £5 or less",29,Backstage,25/10/2023 18:00
1137,BACKSTAGE EXPO- Live Lighting Designer Training,"£5 or less, Cinema & Theatre",29,Backstage,25/10/2023 19:00
1138,BACKSTAGE EXPO- DSM Training,"£5 or less, Cinema & Theatre",29,Backstage,25/10/2023 20:00
1139,Movie night,Free,384,Wilderness Medicine,03/11/2023 19:30
1140,The Scribe Open Mic,"£5 or less, Arts & Creative, Live Music & Performance, Other",361,The Scribe,29/10/2023 19:00
1141,Histsoc Spooky Film Night,"Free, Alcohol-Free, Cinema & Theatre",156,History,30/10/2023 18:30
1142,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,27/10/2023 18:00
1143,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,03/11/2023 18:00
1144,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,10/11/2023 18:00
1145,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,17/11/2023 18:00
1146,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,24/11/2023 18:30
1147,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,01/12/2023 18:00
1148,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,08/12/2023 18:30
1149,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,15/12/2023 18:30
1150,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,22/12/2023 18:00
1151,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,29/12/2023 18:00
1152,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,05/01/2024 18:00
1153,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,12/01/2024 18:00
1154,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,19/01/2024 18:00
1155,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,26/01/2024 18:00
1156,LMD Basketball Training session,,462,Leeds Medics and Dentists Basketball Club,02/02/2024 18:00
1157,Pixel bar,£5 or less,125,Filipino,22/10/2023 18:00
1158,BACKSTAGE EXPO- Set Training,"£5 or less, Cinema & Theatre",29,Backstage,26/10/2023 17:00
1159,BACKSTAGE EXPO- Lighting 101,"£5 or less, Cinema & Theatre",29,Backstage,26/10/2023 18:00
1160,BACKSTAGE EXPO- Sound 101,"£5 or less, Cinema & Theatre",29,Backstage,26/10/2023 19:30
1161,BACKSTAGE EXPO- Intro Training,"£5 or less, Cinema & Theatre",29,Backstage,27/10/2023 17:00
1162,BACKSTAGE EXPO- Stage Manager Training (Pre-production),"£5 or less, Cinema & Theatre",29,Backstage,27/10/2023 18:00
1163,BACKSTAGE EXPO- Lighting Designer Training (theatre lighting),"£5 or less, Cinema & Theatre",29,Backstage,27/10/2023 19:00
1164,BACKSTAGE EXPO- Stage Manager Training (show week),"£5 or less, Cinema & Theatre",29,Backstage,27/10/2023 20:00
1165,BACKSTAGE EXPO- Front of House Training,,29,Backstage,27/10/2023 21:00
1166,York Halloween Pub Crawl 🎃,"Free, Food & Drink, Trips & Days Out",293,Real Ale,28/10/2023 12:00
1167,LUUMB 2023/24 - Winter Formal,,38,Basketball (m),11/12/2023 18:00
1168,Pink Week - BSL x Uni Boob Collab,"Free, Health, Wellbeing & Support, Alcohol-Free, Campaigns & Volunteering, Academic",536,British Sign Language,27/10/2023 18:00
1169,Filsoc Halloween Movie Night 👻,"£5 or less, Cinema and Theatre",125,Filipino,30/10/2023 18:00
1171,WRAG Action Day,"Alcohol-Free, Free, Family-Friendly, Health, Wellbeing & Support, Climate-Friendly, Campaigns & Volunteering",87,Conservation Volunteers,29/10/2023 10:00
1179,SocCrimSoc Christmas Dinner!,Food & Drink,92,"SocCrimSoc (Sociology, Social Policy and Criminal Justice Society)",05/12/2023 18:00
1180,"NSPCC X VegSoc ""Go Green for Halloween"" Pub Quiz","£5 or less, Food & Drink",375,Vegetarian and Vegan,23/10/2024 19:30
1181,SwingFling 2023 - LindyHop workshop and evening dance,Live Music & Performance,350,Swing Dance,04/11/2023 12:00
1182,ACS x WILS Sip and Paint,"£5 or less, Arts & Creative",7,African Caribbean,26/10/2023 18:00
1183,Italian Film Night,Cinema & Theatre,179,Italian Society,25/10/2023 18:00
1184,High on Life x Rock Soc Movie Night,"Free, Alcohol-Free, Cinema & Theatre",153,High on Life,27/10/2023 18:00
1185,Trampoline&Uniboob - Bouncing in Pink,"Sports & Active, Health, Wellbeing & Support",368,Trampoline,24/10/2023 19:00
1186,Kirkstall Brewery Tour & Tasting,Food & Drink,293,Real Ale,02/11/2023 19:00
1187,Ice Skating,"Sports & Active, Trips & Days Out",154,Hiking,08/11/2023 18:30
1188,Google Developers Student Club Meet-and-Greet,Free,86,CompSoc,27/10/2023 17:00
1189,English Netball Training - Non-Members,,114,English,26/10/2023 13:00
1190,AvSoc Halloween,Club Nights & Gigs,28,Aviation,31/10/2023 20:00
1191,English Netball Training - Members,,114,English,02/11/2023 13:00
1192,English Netball Training - Members,,114,English,09/11/2023 13:00
1193,English Netball Training - Members,,114,English,16/11/2023 13:00
1194,English Netball Training - Members,,114,English,23/11/2023 13:00
1195,English Netball Training - Members,,114,English,30/11/2023 13:00
1196,English Netball Training - Members,,114,English,07/12/2023 13:00
1197,English Netball Training - Members,,114,English,14/12/2023 13:00
1198,Trick or treat yo’self- HALLOWEEN CRAFTS!,"£5 or less, Family-Friendly, Food & Drink, Arts & Creative, Alcohol-Free, Campaigns & Volunteering",161,Homed,26/10/2023 13:30
1199,Wellbeing Glutes and Core,"Free, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,08/11/2023 13:30
1200,Wellbeing Circuits,"Free, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,09/11/2023 13:30
1201,Wellbeing Yoga,"Free, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,10/11/2023 12:00
1202,Breast Fest.,,208,Leeds Uni Boob Team,17/11/2023 18:00
1203,Dessert and Bubble Tea @ KULT!,"Alcohol-Free, Food & Drink",85,Commuters,02/11/2023 16:20
1204,Pub Quiz!!,Free,255,Neuroscience Society,27/10/2023 20:00
1205,Cutting Edge GIAG 1,"Free, £5 or less, Academic, Give it a Go",96,Cutting Edge,27/10/2023 18:30
1206,Cutting Edge GIAG 2,"Free, £5 or less, Academic, Give it a Go",96,Cutting Edge,10/11/2023 18:30
1207,🎃Exclusive Halloween Social Alert! 🦇,Club Nights & Gigs,89,Consulting,31/10/2023 21:00
1208,BUCS indoor qualifiers,Sports & Active,20,Archery,24/02/2024 09:00
1209,FEARS with EARS: Movie Night,"Other, £5 or less, Cinema & Theatre",110,East Asian Research (EARS),26/10/2023 17:30
1210,Term 1 Weekend Away - Yorkshire Dales,,384,Wilderness Medicine,17/11/2023 18:00
1211,Spooky Portraits Photography Workshop,Arts & Creative,472,Photography,01/11/2023 18:45
1212,FEARS with EARS: Karaoke Night,"£5 or less, Live Music & Performance",110,East Asian Research (EARS),27/10/2023 20:00
1214,FREE VR Halloween Horror Evening,"Free, £5 or less, Alcohol-Free, Arts & Creative, Cinema & Theatre",120,Extended Reality XR,31/10/2023 18:00
1217,A Dose of Cyanide,"Club Nights & Gigs, Live Music & Performance",439,Leeds Rock and Alternative Society,01/12/2023 19:00
1218,Halloween Movie Night,"Cinema and Theatre, Global Community, Campaigns & Volunteering, Cultural Calendar, Cinema & Theatre, Family-Friendly, £5 or less",205,Leeds RAG,26/10/2023 18:00
1219,LinkedIn Photoshoot - WILS X LUUTIS,"Alcohol-Free, £5 or less",389,Women In Leadership,08/11/2023 12:30
1220,Book Club Bowling Night,"£5 or less, Alcohol-Free",51,Book Club,08/11/2023 19:00
1221,Geek Night - Heros vs Villains,"£5 or less, Club Nights & Gigs",17,Anime & Manga,18/11/2023 21:00
1222,Halloween Life Drawing,"£5 or less, Arts & Creative",22,Art,31/10/2023 18:30
1223,Bring Your Own Art Social,"£5 or less, Arts & Creative",22,Art,29/10/2023 16:30
1224,Sem 1 Give It A Go,Give it a Go,111,Economics Society,13/10/2023 18:30
1225,Classics Soirée (01/11),Academic,79,Classics,01/11/2023 17:00
1226,Classes 30th Oct - 3rd Nov,Sports & Active,376,Vertical Fitness,27/10/2023 14:00
1227,Mario Kart Tournament,"£5 or less, Free",86,CompSoc,09/11/2023 18:00
1228,Tour de Yorkshire Round 3 - Three Sisters Race Circuit,"Sports & Active, Trips & Days Out",244,Motorsport Society,15/11/2023 13:20
1229,DO NOT BUY FROM THIS EVENT,Sports & Active,376,Vertical Fitness,27/10/2023 14:00
1231,GTT x UNI BOOB - BOOBIE BOOGIE,£5 or less,435,Girls Training Together,29/10/2023 13:00
1232,Leeds Suicide Bereavement Service Info Session - with Arts & Crafts at the end!,"Free, Health, Wellbeing & Support, Alcohol-Free, Arts & Creative",336,SSAFE (Suicide Support and Awareness for Everyone),02/11/2023 17:00
1233,Geek Night: Heroes vs Villains!,"£5 or less, Club Nights & Gigs",15,Cosy Games Society,18/11/2023 21:00
1235,Falcons Pumpkin Carving,"Alcohol-Free, Arts & Creative",497,Falcons Cheerleading Society (MSRC),26/10/2023 20:00
1236,Geek Night: Heroes vs Villains,Club Nights & Gigs,118,eSports and Video Games,18/11/2023 21:00
1237,PLEASE IGNORE,Sports & Active,376,Vertical Fitness,27/10/2023 12:00
1238,Autumn Holiday Signs,"Free, Alcohol-Free, Academic",536,British Sign Language,03/11/2023 18:00
1239,Kashmiri Soiree,"Food & Drink, Alcohol-Free",484,Kashmiri Society,07/11/2023 18:30
1240,Clay Life Modelling,"£5 or less, Arts & Creative",22,Art,07/11/2023 18:30
1241,Life Drawing,"£5 or less, Arts & Creative",22,Art,14/11/2023 18:30
1242,Oil Pastel Life Drawing,"£5 or less, Arts & Creative",22,Art,21/11/2023 18:30
1243,Life Drawing,"£5 or less, Arts & Creative",22,Art,28/11/2023 18:30
1244,Chiaroscuro Focused Life Drawing,"£5 or less, Arts & Creative",22,Art,05/12/2023 18:30
1245,Christmas Life Drawing,"£5 or less, Arts & Creative",22,Art,12/12/2023 18:30
1246,History Society Winter Ball 2023,Food & Drink,156,History,05/12/2023 19:00
1247,Day of the Dead,Food & Drink,235,Mexican,03/11/2023 05:00
1248,Physoc Christmas Meal,Food & Drink,281,Physics,28/11/2023 19:00
1249,Vacation Scheme & AC Panel Event,Free,197,Law,01/10/2023 17:00
1250,Bowling Social 🎳,Sports & Active,316,ShockSoc (Electrical Engineering),29/10/2023 13:58
1251,Debate Night,"£5 or less, Global Community",515,Leeds Sudanese Society,10/11/2023 18:00
1252,Movie Night,"£5 or less, Family-Friendly, Cinema & Theatre",522,Telugu Students Society,02/11/2023 17:00
1253,Board Game Night,"£5 or less, Alcohol-Free, Family-Friendly, Free, Give it a Go",153,High on Life,13/03/2024 19:00
1255,Wellbeing Pilates,"Free, Health, Wellbeing & Support, Sports & Active",455,University of Leeds Events,14/11/2023 13:30
